event_id,household_id,stock_id,product_id,product_name,action_type,quantity,timestamp,expiry_date,classification,location,category_name,dias_para_vencer,nutriscore,calories_100g,proteins_100g,carbs_100g
429dad36-3,4,6eb2413e,42265,Organic Baby Carrots,IN,2,2026-03-03T23:31:36.000000,2026-03-10,Purchase,Refrigerador,Frutas y Verduras,7,A,35.0,1.18,8.24
f611f692-9,4,47131de2,4605,Yellow Onions,OUT,2,2026-02-19T18:12:36.000000,2026-02-16,Waste,Refrigerador,Frutas y Verduras,-3,A,30.0,0.68,7.43
3e76ebeb-f,2,13b231fa,43352,Raspberries,OUT,1,2026-03-30T23:59:59.000000,2026-03-27,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,50.0,1.43,12.1
10e769fa-8,2,a3227b5b,44359,Organic Small Bunch Celery,OUT,3,2026-03-17T09:20:36.000000,2026-03-16,Waste,Refrigerador,Frutas y Verduras,-1,D,392.0,7.43,76.25
0d1f6b5f-1,6,85c1462a,13176,Bag of Organic Bananas,OUT,2,2026-04-21T05:35:36.000000,2026-04-23,Consumption,Refrigerador,Frutas y Verduras,2,D,346.0,3.89,88.3
1504f38b-5,9,e6062416,5876,Organic Lemon,IN,2,2026-03-29T09:27:36.000000,2026-04-05,Purchase,Refrigerador,Frutas y Verduras,7,D,300.0,0.0,6.67
94131233-1,6,18e6f437,46979,Asparagus,IN,1,2026-04-24T09:27:36.000000,2026-05-01,Purchase,Refrigerador,Frutas y Verduras,7,A,18.0,2.35,3.53
df4fd213-b,4,ecb3f785,27845,Organic Whole Milk,OUT,2,2026-04-18T15:24:36.000000,2026-04-29,Consumption,Refrigerador,Lacteos y Refrigerados,11,B,62.0,3.39,5.08
e2c5f3ff-1,8,b723da35,27104,Fresh Cauliflower,IN,1,2026-04-16T14:16:36.000000,2026-04-23,Purchase,Refrigerador,Frutas y Verduras,7,B,52.0,1.94,5.01
54ad2905-5,4,71988087,47626,Large Lemon,IN,2,2026-03-02T15:38:36.000000,2026-03-09,Purchase,Refrigerador,Frutas y Verduras,7,B,55.0,10.7,2.36
4976c51c-4,4,ff11c59b,16797,Strawberries,IN,1,2026-02-22T07:33:36.000000,2026-03-01,Purchase,Refrigerador,Frutas y Verduras,7,,,1.43,8.57
4011234f-5,7,16f6102e,22935,Organic Yellow Onion,IN,2,2026-03-30T07:13:36.000000,2026-04-06,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,7.43
c4c78bb5-2,8,0369f589,8518,Organic Red Onion,IN,1,2026-04-22T09:00:36.000000,2026-04-29,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,6.76
628aef1f-e,1,0218781d,30391,Organic Cucumber,IN,2,2026-04-27T14:07:36.000000,2026-05-04,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
6422393f-7,9,b1df1657,28204,Organic Fuji Apple,IN,2,2026-04-19T16:36:36.000000,2026-04-26,Purchase,Refrigerador,Frutas y Verduras,7,D,400.0,0.0,90.0
bef7b5e5-7,3,0c161bd7,30489,Original Hummus,IN,2,2026-03-13T13:58:36.000000,2026-03-27,Purchase,Refrigerador,Congelados,14,C,214.0,7.14,14.3
81226ac4-f,2,ee4550f5,17794,Carrots,OUT,1,2026-03-14T23:59:59.000000,2026-03-11,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,38.0,1.28,8.97
71995dca-5,0,9f36ae27,27086,Half & Half,IN,2,2026-03-14T20:23:36.000000,2026-03-26,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
13e4bada-c,9,79bc0daf,4920,Seedless Red Grapes,IN,2,2026-03-28T15:52:36.000000,2026-04-04,Purchase,Refrigerador,Frutas y Verduras,7,B,71.0,1.18,17.6
f2960e3b-d,1,e0253472,30489,Original Hummus,IN,3,2026-02-10T12:59:36.000000,2026-02-24,Purchase,Refrigerador,Congelados,14,C,214.0,7.14,14.3
a04998c9-c,7,d3842f19,4920,Seedless Red Grapes,OUT,2,2026-03-13T22:27:36.000000,2026-03-20,Consumption,Refrigerador,Frutas y Verduras,7,B,71.0,1.18,17.6
45b96af5-f,0,f0e88add,8518,Organic Red Onion,OUT,1,2026-03-22T20:57:36.000000,2026-03-27,Consumption,Refrigerador,Frutas y Verduras,5,A,30.0,0.68,6.76
1a1653bd-4,1,bd29bf4b,30391,Organic Cucumber,OUT,2,2026-04-21T07:03:36.000000,2026-04-21,Consumption,Refrigerador,Frutas y Verduras,0,A,34.0,0.5,6.79
dcbc0617-5,2,f613fecd,27966,Organic Raspberries,OUT,1,2026-03-22T08:34:36.000000,2026-03-21,Waste,Refrigerador,Frutas y Verduras,-1,B,50.0,1.43,12.1
37abff42-d,4,ef65db11,35951,Organic Unsweetened Almond Milk,IN,1,2026-03-06T19:51:36.000000,2026-03-18,Purchase,Refrigerador,Lacteos y Refrigerados,12,A,15.0,0.55,0.34
bb384f9a-4,3,834c05af,35951,Organic Unsweetened Almond Milk,OUT,1,2026-03-15T06:12:36.000000,2026-03-26,Consumption,Refrigerador,Lacteos y Refrigerados,11,A,15.0,0.55,0.34
67a9955b-c,6,ef63f00f,8518,Organic Red Onion,OUT,1,2026-02-26T00:07:36.000000,2026-03-04,Consumption,Refrigerador,Frutas y Verduras,6,A,30.0,0.68,6.76
a5b2f69f-8,6,f57eb877,21137,Organic Strawberries,OUT,2,2026-02-25T13:28:36.000000,2026-03-01,Consumption,Refrigerador,Frutas y Verduras,4,,,1.43,8.57
12238596-3,4,d9ddc28b,34126,Organic Italian Parsley Bunch,IN,2,2026-04-09T18:33:36.000000,2026-04-16,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
ebcd5a75-e,4,7035f2d1,44632,Sparkling Water Grapefruit,OUT,2,2026-02-26T17:38:36.000000,2026-03-09,Consumption,Estante,Bebidas,11,A,36.0,0.58,9.15
9697df75-0,2,ca3dfe94,28204,Organic Fuji Apple,OUT,1,2026-04-26T23:59:59.000000,2026-04-23,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,400.0,0.0,90.0
264bd1b7-f,8,3a6e8983,31717,Organic Cilantro,IN,1,2026-02-22T14:32:36.000000,2026-03-01,Purchase,Refrigerador,Frutas y Verduras,7,A,0.0,0.0,0.0
75df4dfb-a,4,25b772f0,27845,Organic Whole Milk,IN,3,2026-02-24T12:18:36.000000,2026-03-08,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,62.0,3.39,5.08
ae9520bb-5,2,d5471be4,19660,Spring Water,IN,1,2026-02-12T14:05:36.000000,2026-03-14,Purchase,Estante,Bebidas,30,A,0.0,0.0,0.0
93f7c8e3-f,8,cef6223c,39877,Organic Granny Smith Apple,IN,3,2026-02-16T15:29:36.000000,2026-02-23,Purchase,Refrigerador,Frutas y Verduras,7,,,0.266,14.1
a55fad1e-d,1,5a2ce49d,35951,Organic Unsweetened Almond Milk,IN,3,2026-02-17T11:14:36.000000,2026-03-01,Purchase,Refrigerador,Lacteos y Refrigerados,12,A,15.0,0.55,0.34
b76b4ff6-8,4,d1151a5a,35951,Organic Unsweetened Almond Milk,OUT,1,2026-02-09T12:07:36.000000,2026-02-17,Consumption,Refrigerador,Lacteos y Refrigerados,8,A,15.0,0.55,0.34
ed588bcb-a,9,f1190b82,26209,Limes,OUT,3,2026-04-12T23:30:36.000000,2026-04-16,Consumption,Refrigerador,Frutas y Verduras,4,A,30.0,0.0,10.4
ba41747b-0,8,850a29f8,49683,Cucumber Kirby,OUT,3,2026-02-17T13:09:36.000000,2026-02-22,Consumption,Refrigerador,Frutas y Verduras,5,A,34.0,0.5,6.79
a5bef55a-a,3,a1fb51cc,27845,Organic Whole Milk,OUT,2,2026-03-25T23:29:36.000000,2026-03-28,Consumption,Refrigerador,Lacteos y Refrigerados,3,B,62.0,3.39,5.08
3c55198a-2,5,1bd1c04e,30391,Organic Cucumber,OUT,1,2026-04-24T07:24:36.000000,2026-04-25,Consumption,Refrigerador,Frutas y Verduras,1,A,34.0,0.5,6.79
0861af8c-9,5,f97a7242,39275,Organic Blueberries,OUT,1,2026-03-30T12:37:36.000000,2026-03-30,Consumption,Refrigerador,Frutas y Verduras,0,B,57.0,0.71,12.1
4d5e6330-6,3,b998f70f,44359,Organic Small Bunch Celery,OUT,1,2026-03-26T16:59:36.000000,2026-04-01,Consumption,Refrigerador,Frutas y Verduras,6,D,392.0,7.43,76.25
be95dc62-3,5,13a9cd36,22935,Organic Yellow Onion,IN,3,2026-02-15T12:07:36.000000,2026-02-22,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,7.43
1cb2cbcb-1,7,3a1edbf8,34126,Organic Italian Parsley Bunch,OUT,1,2026-02-21T02:41:36.000000,2026-02-23,Consumption,Refrigerador,Frutas y Verduras,2,D,392.0,7.43,76.25
3f1cc63d-9,9,619c4489,49235,Organic Half & Half,IN,2,2026-04-02T19:08:36.000000,2026-04-14,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
99ae799e-d,8,6e3f351f,9076,Blueberries,OUT,2,2026-03-31T18:04:36.000000,2026-04-06,Consumption,Despensa,Despensa General,6,B,57.0,0.71,12.1
a07716ab-d,7,389fd7a8,27104,Fresh Cauliflower,OUT,2,2026-02-20T07:28:36.000000,2026-02-20,Consumption,Refrigerador,Frutas y Verduras,0,B,52.0,1.94,5.01
de9a7ee3-2,0,ae3571d3,17794,Carrots,IN,3,2026-02-14T15:21:36.000000,2026-02-21,Purchase,Refrigerador,Frutas y Verduras,7,A,38.0,1.28,8.97
81cb8a29-2,2,ea4fb0fd,16797,Strawberries,IN,3,2026-02-27T09:37:36.000000,2026-03-06,Purchase,Refrigerador,Frutas y Verduras,7,,,1.43,8.57
2553205c-8,3,a1dc2a6e,45066,Honeycrisp Apple,OUT,2,2026-04-03T06:58:36.000000,2026-04-07,Consumption,Refrigerador,Frutas y Verduras,4,A,2.0,0.0,3.81
96ed3db2-5,7,849c7bb2,27104,Fresh Cauliflower,IN,2,2026-02-03T18:11:36.000000,2026-02-10,Purchase,Refrigerador,Frutas y Verduras,7,B,52.0,1.94,5.01
c57b2a05-0,7,0b67217d,8518,Organic Red Onion,OUT,2,2026-05-01T03:20:36.000000,2026-05-02,Consumption,Refrigerador,Frutas y Verduras,1,A,30.0,0.68,6.76
f46ee8ef-4,0,13b08bba,21137,Organic Strawberries,OUT,1,2026-04-28T12:15:36.000000,2026-05-04,Consumption,Refrigerador,Frutas y Verduras,6,,,1.43,8.57
70d23f10-5,2,d4230f41,30489,Original Hummus,OUT,1,2026-02-06T07:18:36.000000,2026-02-18,Consumption,Refrigerador,Congelados,12,C,214.0,7.14,14.3
93ae1ad0-e,5,d4084a68,4920,Seedless Red Grapes,OUT,2,2026-02-27T22:46:36.000000,2026-03-04,Consumption,Refrigerador,Frutas y Verduras,5,B,71.0,1.18,17.6
f07a3237-f,4,413d46cc,19660,Spring Water,IN,1,2026-04-07T10:06:36.000000,2026-05-07,Purchase,Estante,Bebidas,30,A,0.0,0.0,0.0
c6ec35d4-2,2,15445435,10749,Organic Red Bell Pepper,OUT,2,2026-03-12T01:36:36.000000,2026-03-16,Consumption,Refrigerador,Frutas y Verduras,4,,,0.896,6.65
35b9f0ee-8,0,9b473cc8,21903,Organic Baby Spinach,OUT,1,2026-03-30T23:59:59.000000,2026-03-27,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,23.0,2.68,3.36
3c926e85-0,3,b71f68c3,37646,Organic Gala Apples,OUT,1,2026-03-20T09:42:36.000000,2026-03-17,Waste,Refrigerador,Frutas y Verduras,-3,B,52.0,0.32,14.3
10c257b7-e,7,d60eea93,19057,Organic Large Extra Fancy Fuji Apple,OUT,1,2026-03-14T14:51:36.000000,2026-03-21,Consumption,Refrigerador,Frutas y Verduras,7,,,0.148,15.7
508999e4-6,1,4ad58222,39877,Organic Granny Smith Apple,OUT,1,2026-02-11T02:30:36.000000,2026-02-14,Consumption,Refrigerador,Frutas y Verduras,3,,,0.266,14.1
9008f079-8,2,9efdf108,27086,Half & Half,OUT,1,2026-03-22T19:27:36.000000,2026-04-01,Consumption,Refrigerador,Lacteos y Refrigerados,10,B,131.0,3.13,4.3
4518825e-2,7,5de37181,5077,100% Whole Wheat Bread,OUT,1,2026-03-13T12:59:36.000000,2026-03-22,Consumption,Despensa,Panaderia y Granos,9,C,256.0,11.6,48.8
c2fdaa26-8,3,81d68a7f,22035,Organic Whole String Cheese,OUT,2,2026-04-29T20:20:36.000000,2026-04-26,Waste,Refrigerador,Lacteos y Refrigerados,-3,B,50.0,1.45,6.25
5faf430d-d,1,bd9797f9,35951,Organic Unsweetened Almond Milk,IN,2,2026-04-01T17:05:36.000000,2026-04-13,Purchase,Refrigerador,Lacteos y Refrigerados,12,A,15.0,0.55,0.34
c493aa3c-2,4,3b2a5451,26209,Limes,OUT,1,2026-02-11T02:23:36.000000,2026-02-10,Waste,Refrigerador,Frutas y Verduras,-1,A,30.0,0.0,10.4
989a4370-7,5,635b45cd,43352,Raspberries,IN,2,2026-04-18T06:43:36.000000,2026-04-25,Purchase,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
bf178804-d,0,6d1ddff2,30489,Original Hummus,OUT,1,2026-03-31T04:20:36.000000,2026-04-03,Consumption,Refrigerador,Congelados,3,C,214.0,7.14,14.3
9bec15cb-1,4,b87e6772,26604,Organic Blackberries,OUT,1,2026-04-28T00:07:36.000000,2026-05-02,Consumption,Refrigerador,Frutas y Verduras,4,B,59.0,1.47,15.4
a350f43c-0,1,c535a2be,47209,Organic Hass Avocado,OUT,2,2026-04-14T11:43:36.000000,2026-04-13,Waste,Refrigerador,Frutas y Verduras,-1,,,1.81,8.32
aefc0f87-2,0,e2bb534b,30391,Organic Cucumber,OUT,1,2026-04-09T09:24:36.000000,2026-04-15,Consumption,Refrigerador,Frutas y Verduras,6,A,34.0,0.5,6.79
ddf8febf-e,3,3ba46ceb,5876,Organic Lemon,IN,1,2026-02-03T07:07:36.000000,2026-02-10,Purchase,Refrigerador,Frutas y Verduras,7,D,300.0,0.0,6.67
26e5a08e-a,5,d749c876,24852,Banana,OUT,1,2026-03-22T13:03:36.000000,2026-03-23,Consumption,Refrigerador,Frutas y Verduras,1,D,312.0,12.5,40.6
6410c8cf-f,7,89bd5d1a,19057,Organic Large Extra Fancy Fuji Apple,OUT,1,2026-04-13T08:26:36.000000,2026-04-17,Consumption,Refrigerador,Frutas y Verduras,4,,,0.148,15.7
c1a835dd-7,8,3a116a0f,8518,Organic Red Onion,IN,2,2026-04-30T17:59:36.000000,2026-05-07,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,6.76
dfff4ced-3,2,c929e92f,4605,Yellow Onions,OUT,2,2026-03-03T23:59:59.000000,2026-02-28,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,30.0,0.68,7.43
9184a6c8-0,4,e476026c,21903,Organic Baby Spinach,IN,2,2026-02-26T13:48:36.000000,2026-03-05,Purchase,Refrigerador,Frutas y Verduras,7,A,23.0,2.68,3.36
13d2fe16-f,1,efc94710,5876,Organic Lemon,OUT,2,2026-04-24T05:57:36.000000,2026-04-30,Consumption,Refrigerador,Frutas y Verduras,6,D,300.0,0.0,6.67
3ec836b6-f,6,37b06cfe,21903,Organic Baby Spinach,OUT,2,2026-03-28T15:59:36.000000,2026-03-30,Consumption,Refrigerador,Frutas y Verduras,2,A,23.0,2.68,3.36
334f626f-2,2,a6d2fb8d,27086,Half & Half,IN,2,2026-03-13T10:50:36.000000,2026-03-25,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
915f0e86-6,0,e50edac8,27966,Organic Raspberries,OUT,1,2026-03-02T02:06:36.000000,2026-03-01,Waste,Refrigerador,Frutas y Verduras,-1,B,50.0,1.43,12.1
506abea4-2,1,d412bacd,30489,Original Hummus,OUT,3,2026-04-13T18:24:36.000000,2026-04-15,Consumption,Refrigerador,Congelados,2,C,214.0,7.14,14.3
c1a51129-7,2,9e6a2837,19057,Organic Large Extra Fancy Fuji Apple,IN,2,2026-03-08T11:48:36.000000,2026-03-15,Purchase,Refrigerador,Frutas y Verduras,7,,,0.148,15.7
792fc165-4,5,1fcf9ed0,47626,Large Lemon,OUT,2,2026-03-12T23:59:59.000000,2026-03-09,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,55.0,10.7,2.36
19ccaeda-0,7,cc2fcd64,47626,Large Lemon,IN,2,2026-04-26T16:07:36.000000,2026-05-03,Purchase,Refrigerador,Frutas y Verduras,7,B,55.0,10.7,2.36
6f9507c8-c,0,29b18233,45066,Honeycrisp Apple,OUT,2,2026-03-30T23:59:59.000000,2026-03-27,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,2.0,0.0,3.81
4816806c-2,8,fbcea0d3,46979,Asparagus,IN,3,2026-03-26T19:16:36.000000,2026-04-02,Purchase,Refrigerador,Frutas y Verduras,7,A,18.0,2.35,3.53
d6e58887-e,4,a21dd03a,22035,Organic Whole String Cheese,IN,3,2026-02-27T15:44:36.000000,2026-03-11,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,50.0,1.45,6.25
bf2b45ce-1,8,de02b257,39275,Organic Blueberries,OUT,3,2026-04-12T20:48:36.000000,2026-04-11,Waste,Refrigerador,Frutas y Verduras,-1,B,57.0,0.71,12.1
fa0e41bb-5,8,d8a31911,19660,Spring Water,IN,1,2026-02-17T08:18:36.000000,2026-03-19,Purchase,Estante,Bebidas,30,A,0.0,0.0,0.0
9c6a35ba-2,9,a08de735,43352,Raspberries,OUT,1,2026-02-24T08:55:36.000000,2026-02-27,Consumption,Refrigerador,Frutas y Verduras,3,B,50.0,1.43,12.1
58631e0a-5,3,b0d11296,19057,Organic Large Extra Fancy Fuji Apple,IN,1,2026-04-03T13:43:36.000000,2026-04-10,Purchase,Refrigerador,Frutas y Verduras,7,,,0.148,15.7
00f6579c-0,2,832c3c79,49235,Organic Half & Half,OUT,2,2026-04-17T17:14:36.000000,2026-04-26,Consumption,Refrigerador,Lacteos y Refrigerados,9,B,131.0,3.13,4.3
16c5b6aa-6,8,fca7c0c7,22935,Organic Yellow Onion,OUT,1,2026-03-30T23:59:59.000000,2026-03-27,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,30.0,0.68,7.43
dafaa51f-8,6,30b716ab,22035,Organic Whole String Cheese,OUT,1,2026-03-27T19:46:36.000000,2026-04-03,Consumption,Refrigerador,Lacteos y Refrigerados,7,B,50.0,1.45,6.25
38b64cb4-9,1,dff12492,43352,Raspberries,OUT,1,2026-04-08T19:28:36.000000,2026-04-12,Consumption,Refrigerador,Frutas y Verduras,4,B,50.0,1.43,12.1
9d6ef844-d,9,0576e3a8,26604,Organic Blackberries,OUT,1,2026-04-18T23:59:59.000000,2026-04-15,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,59.0,1.47,15.4
8730039c-4,7,125bff1f,10749,Organic Red Bell Pepper,IN,2,2026-04-05T10:43:36.000000,2026-04-12,Purchase,Refrigerador,Frutas y Verduras,7,,,0.896,6.65
b828ff1b-6,1,236b4bb4,13176,Bag of Organic Bananas,IN,1,2026-04-07T08:32:36.000000,2026-04-14,Purchase,Refrigerador,Frutas y Verduras,7,D,346.0,3.89,88.3
b9f56d5f-c,6,d6672709,4605,Yellow Onions,OUT,1,2026-04-09T03:45:36.000000,2026-04-14,Consumption,Refrigerador,Frutas y Verduras,5,A,30.0,0.68,7.43
2d1702e9-5,3,db9a0def,8518,Organic Red Onion,OUT,2,2026-02-03T21:54:36.000000,2026-02-10,Consumption,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,6.76
3dfc2d99-c,8,1180c4b0,46979,Asparagus,IN,1,2026-04-24T09:30:36.000000,2026-05-01,Purchase,Refrigerador,Frutas y Verduras,7,A,18.0,2.35,3.53
5d6a174d-7,0,f2c7db4b,44359,Organic Small Bunch Celery,IN,1,2026-02-28T11:09:36.000000,2026-03-07,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
66fd6117-0,4,755eb501,27086,Half & Half,OUT,1,2026-04-22T11:35:36.000000,2026-04-29,Consumption,Refrigerador,Lacteos y Refrigerados,7,B,131.0,3.13,4.3
cf1e67c4-8,0,da719260,45066,Honeycrisp Apple,IN,3,2026-02-14T19:57:36.000000,2026-02-21,Purchase,Refrigerador,Frutas y Verduras,7,A,2.0,0.0,3.81
1005c61f-0,8,d17c72b5,8277,Apple Honeycrisp Organic,IN,2,2026-02-06T12:29:36.000000,2026-02-13,Purchase,Refrigerador,Frutas y Verduras,7,,,0.102,14.7
85a8b9be-0,5,3f2660d5,27104,Fresh Cauliflower,OUT,2,2026-04-25T06:35:36.000000,2026-04-26,Consumption,Refrigerador,Frutas y Verduras,1,B,52.0,1.94,5.01
4c5df32f-e,3,738b8f11,34126,Organic Italian Parsley Bunch,IN,2,2026-04-03T13:21:36.000000,2026-04-10,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
84687010-c,5,370551d8,27086,Half & Half,IN,1,2026-02-23T10:39:36.000000,2026-03-07,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
f2a0edb0-e,4,dd384e7a,47209,Organic Hass Avocado,OUT,3,2026-04-18T23:59:59.000000,2026-04-15,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,1.81,8.32
78918441-9,3,f8c3567b,44632,Sparkling Water Grapefruit,IN,1,2026-02-24T17:45:36.000000,2026-03-26,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
b690aaeb-c,6,d64f8069,35951,Organic Unsweetened Almond Milk,IN,3,2026-04-30T13:21:36.000000,2026-05-12,Purchase,Refrigerador,Lacteos y Refrigerados,12,A,15.0,0.55,0.34
321a2b96-8,3,50d2792f,27845,Organic Whole Milk,OUT,1,2026-04-27T04:23:36.000000,2026-04-30,Consumption,Refrigerador,Lacteos y Refrigerados,3,B,62.0,3.39,5.08
e94ab2d7-1,2,38a72677,27104,Fresh Cauliflower,IN,2,2026-03-29T12:39:36.000000,2026-04-05,Purchase,Refrigerador,Frutas y Verduras,7,B,52.0,1.94,5.01
1758cf8f-a,0,9b2bb090,45007,Organic Zucchini,IN,2,2026-02-14T19:47:36.000000,2026-02-21,Purchase,Refrigerador,Frutas y Verduras,7,A,21.0,1.05,4.21
d7e5ec97-c,5,d749c876,24852,Banana,IN,2,2026-03-16T18:46:36.000000,2026-03-23,Purchase,Refrigerador,Frutas y Verduras,7,D,312.0,12.5,40.6
105d517e-3,0,0de13f58,27845,Organic Whole Milk,OUT,2,2026-04-20T00:23:36.000000,2026-04-26,Consumption,Refrigerador,Lacteos y Refrigerados,6,B,62.0,3.39,5.08
c69a8615-7,5,e83090a0,5077,100% Whole Wheat Bread,OUT,1,2026-04-24T03:28:36.000000,2026-04-28,Consumption,Despensa,Panaderia y Granos,4,C,256.0,11.6,48.8
2d0e6047-f,5,ce511f37,26209,Limes,OUT,1,2026-03-26T13:19:36.000000,2026-03-28,Consumption,Refrigerador,Frutas y Verduras,2,A,30.0,0.0,10.4
24842779-a,3,36b6872b,27845,Organic Whole Milk,OUT,1,2026-03-28T10:29:36.000000,2026-03-27,Waste,Refrigerador,Lacteos y Refrigerados,-1,B,62.0,3.39,5.08
c95d6829-1,6,2bb030fd,19057,Organic Large Extra Fancy Fuji Apple,IN,2,2026-03-10T15:48:36.000000,2026-03-17,Purchase,Refrigerador,Frutas y Verduras,7,,,0.148,15.7
333bb179-6,1,f9a735b5,47209,Organic Hass Avocado,OUT,1,2026-03-02T21:51:36.000000,2026-03-09,Consumption,Refrigerador,Frutas y Verduras,7,,,1.81,8.32
1d26f0dd-0,1,ffc64f5a,28985,Michigan Organic Kale,OUT,1,2026-04-08T02:41:36.000000,2026-04-10,Consumption,Refrigerador,Frutas y Verduras,2,A,35.0,2.92,4.42
9d5ff007-9,3,c9ff8d1c,26604,Organic Blackberries,OUT,2,2026-03-03T19:57:36.000000,2026-03-09,Consumption,Refrigerador,Frutas y Verduras,6,B,59.0,1.47,15.4
8a4516a6-d,5,94c1c02e,17794,Carrots,IN,1,2026-04-13T08:23:36.000000,2026-04-20,Purchase,Refrigerador,Frutas y Verduras,7,A,38.0,1.28,8.97
8044df0c-8,2,c32e227e,21137,Organic Strawberries,OUT,2,2026-03-20T16:31:36.000000,2026-03-20,Consumption,Refrigerador,Frutas y Verduras,0,,,1.43,8.57
44f06c17-1,6,66d7c9a1,27966,Organic Raspberries,OUT,2,2026-04-09T23:59:59.000000,2026-04-06,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,50.0,1.43,12.1
d8cff63b-7,6,5f4d8cd2,8277,Apple Honeycrisp Organic,OUT,1,2026-04-11T10:29:36.000000,2026-04-15,Consumption,Refrigerador,Frutas y Verduras,4,,,0.102,14.7
a69e4a33-7,2,3d62eefe,27086,Half & Half,IN,3,2026-04-24T13:08:36.000000,2026-05-06,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
e8600477-6,7,0bbf3563,13176,Bag of Organic Bananas,IN,3,2026-03-30T08:18:36.000000,2026-04-06,Purchase,Refrigerador,Frutas y Verduras,7,D,346.0,3.89,88.3
ae4581db-4,9,a572ccc4,9076,Blueberries,IN,3,2026-02-01T14:23:36.000000,2026-02-15,Purchase,Despensa,Despensa General,14,B,57.0,0.71,12.1
2e4de7d4-6,0,5b82e861,26209,Limes,IN,3,2026-02-22T19:47:36.000000,2026-03-01,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.0,10.4
f60ca2e4-e,9,9b088343,28204,Organic Fuji Apple,OUT,1,2026-03-20T17:11:36.000000,2026-03-22,Consumption,Refrigerador,Frutas y Verduras,2,D,400.0,0.0,90.0
3aa0a940-6,6,2068a7e3,5077,100% Whole Wheat Bread,OUT,1,2026-03-30T10:27:36.000000,2026-04-09,Consumption,Despensa,Panaderia y Granos,10,C,256.0,11.6,48.8
5bdf10a7-7,2,b0a7b24f,47626,Large Lemon,OUT,1,2026-03-21T00:20:36.000000,2026-03-27,Consumption,Refrigerador,Frutas y Verduras,6,B,55.0,10.7,2.36
fc9fcba1-a,2,21f1f5e9,21137,Organic Strawberries,IN,1,2026-03-01T09:04:36.000000,2026-03-08,Purchase,Refrigerador,Frutas y Verduras,7,,,1.43,8.57
df3dce87-7,5,70c67d3f,45066,Honeycrisp Apple,OUT,2,2026-02-26T01:52:36.000000,2026-02-28,Consumption,Refrigerador,Frutas y Verduras,2,A,2.0,0.0,3.81
64d6ec1d-8,5,ef7a1fb6,41950,Organic Tomato Cluster,OUT,1,2026-04-12T22:10:36.000000,2026-04-10,Waste,Refrigerador,Frutas y Verduras,-2,A,28.0,2.98,5.06
04b102e7-9,6,5229b2ce,40706,Organic Grape Tomatoes,IN,1,2026-03-02T22:14:36.000000,2026-03-09,Purchase,Refrigerador,Frutas y Verduras,7,A,36.0,1.19,7.14
602edf07-a,5,487449a1,21137,Organic Strawberries,IN,1,2026-04-28T09:29:36.000000,2026-05-05,Purchase,Refrigerador,Frutas y Verduras,7,,,1.43,8.57
c36cd6ec-2,8,47ab9529,42265,Organic Baby Carrots,IN,1,2026-03-27T19:58:36.000000,2026-04-03,Purchase,Refrigerador,Frutas y Verduras,7,A,35.0,1.18,8.24
ff7655c2-f,9,06460c4b,24964,Organic Garlic,OUT,3,2026-03-06T21:38:36.000000,2026-03-11,Consumption,Refrigerador,Frutas y Verduras,5,C,167.0,0.0,33.3
db3a02ee-4,5,877582a7,44632,Sparkling Water Grapefruit,OUT,1,2026-04-26T13:26:36.000000,2026-05-24,Consumption,Estante,Bebidas,28,A,36.0,0.58,9.15
