event_id,household_id,product_id,product_name,action_type,classification,quantity,timestamp,fecha,semana_iso,mes,dia_semana,hora,turno,expiry_date,dias_para_vencer,location,category_name,nutriscore,calories_100g,proteins_100g,carbs_100g,bucket_calorico,is_out,is_in,is_waste,is_forced_waste,is_consumo,is_vencido,flag_riesgo_vencer
20b9c5b1-3,3,41950,Organic Tomato Cluster,OUT,Consumption,3,2026-05-01 20:45:36,2026-05-01,2026-W18,2026-05,Friday,20,Noche,2026-05-08,7,Refrigerador,Frutas y Verduras,A,28.0,2.98,5.06,Bajo (<50),1,0,0,0,1,0,0
57e9eb23-e,1,27086,Half & Half,IN,Purchase,1,2026-02-23 10:01:36,2026-02-23,2026-W09,2026-02,Monday,10,Mañana,2026-03-07,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
175f55ef-0,4,47626,Large Lemon,OUT,Consumption,1,2026-04-23 16:53:36,2026-04-23,2026-W17,2026-04,Thursday,16,Tarde,2026-04-26,3,Refrigerador,Frutas y Verduras,B,55.0,10.7,2.36,Medio (50-150),1,0,0,0,1,0,0
60250ac4-4,6,28985,Michigan Organic Kale,IN,Purchase,2,2026-03-02 09:37:36,2026-03-02,2026-W10,2026-03,Monday,9,Mañana,2026-03-09,7,Refrigerador,Frutas y Verduras,A,35.0,2.92,4.42,Bajo (<50),0,1,0,0,0,0,0
9e869ab5-c,5,49235,Organic Half & Half,IN,Purchase,1,2026-02-14 11:10:36,2026-02-14,2026-W07,2026-02,Saturday,11,Mañana,2026-02-26,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
7802f64c-b,9,19660,Spring Water,OUT,Consumption,2,2026-02-10 03:45:36,2026-02-10,2026-W07,2026-02,Tuesday,3,Madrugada,2026-03-11,29,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
6afc78d1-a,1,4920,Seedless Red Grapes,IN,Purchase,2,2026-04-01 15:47:36,2026-04-01,2026-W14,2026-04,Wednesday,15,Tarde,2026-04-08,7,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),0,1,0,0,0,0,0
a23f57bd-4,2,5876,Organic Lemon,OUT,Consumption,1,2026-03-27 17:01:36,2026-03-27,2026-W13,2026-03,Friday,17,Tarde,2026-03-30,3,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),1,0,0,0,1,0,0
29de4208-4,3,22035,Organic Whole String Cheese,IN,Purchase,1,2026-02-15 09:16:36,2026-02-15,2026-W07,2026-02,Sunday,9,Mañana,2026-02-27,12,Refrigerador,Lacteos y Refrigerados,B,50.0,1.45,6.25,Bajo (<50),0,1,0,0,0,0,0
b7fad212-8,8,28204,Organic Fuji Apple,OUT,Consumption,1,2026-04-09 14:38:36,2026-04-09,2026-W15,2026-04,Thursday,14,Tarde,2026-04-12,3,Refrigerador,Frutas y Verduras,D,400.0,0.0,90.0,Muy alto (>300),1,0,0,0,1,0,0
e41bd281-3,5,24964,Organic Garlic,IN,Purchase,1,2026-02-09 08:24:36,2026-02-09,2026-W07,2026-02,Monday,8,Mañana,2026-02-16,7,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),0,1,0,0,0,0,0
14451a76-0,1,9076,Blueberries,IN,Purchase,3,2026-03-09 18:04:36,2026-03-09,2026-W11,2026-03,Monday,18,Noche,2026-03-23,14,Despensa,Despensa General,B,57.0,0.71,12.1,Medio (50-150),0,1,0,0,0,0,0
8b566df0-a,2,49235,Organic Half & Half,IN,Purchase,1,2026-03-27 18:16:36,2026-03-27,2026-W13,2026-03,Friday,18,Noche,2026-04-08,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
a7a22515-6,9,21616,Organic Baby Arugula,OUT,Consumption,1,2026-04-25 01:14:36,2026-04-25,2026-W17,2026-04,Saturday,1,Madrugada,2026-04-30,5,Refrigerador,Frutas y Verduras,A,25.0,2.82,3.52,Bajo (<50),1,0,0,0,1,0,0
9c9cb003-9,6,47209,Organic Hass Avocado,IN,Purchase,3,2026-03-23 18:17:36,2026-03-23,2026-W13,2026-03,Monday,18,Noche,2026-03-30,7,Refrigerador,Frutas y Verduras,,,1.81,8.32,,0,1,0,0,0,0,0
f00e877d-d,6,21137,Organic Strawberries,OUT,Consumption,2,2026-02-21 14:03:36,2026-02-21,2026-W08,2026-02,Saturday,14,Tarde,2026-02-21,0,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,0,0,1,0,1
eb5ef110-1,8,37646,Organic Gala Apples,OUT,Consumption,2,2026-02-02 03:44:36,2026-02-02,2026-W06,2026-02,Monday,3,Madrugada,2026-02-08,6,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),1,0,0,0,1,0,0
8ccd447f-e,4,37646,Organic Gala Apples,IN,Purchase,1,2026-03-19 13:51:36,2026-03-19,2026-W12,2026-03,Thursday,13,Tarde,2026-03-26,7,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),0,1,0,0,0,0,0
e031be3e-9,3,4920,Seedless Red Grapes,OUT,Consumption,1,2026-03-24 16:25:36,2026-03-24,2026-W13,2026-03,Tuesday,16,Tarde,2026-03-26,2,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),1,0,0,0,1,0,1
b6d87195-2,0,21903,Organic Baby Spinach,IN,Purchase,1,2026-04-15 12:55:36,2026-04-15,2026-W16,2026-04,Wednesday,12,Tarde,2026-04-22,7,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),0,1,0,0,0,0,0
3fda9158-7,2,45007,Organic Zucchini,IN,Purchase,3,2026-02-28 12:45:36,2026-02-28,2026-W09,2026-02,Saturday,12,Tarde,2026-03-07,7,Refrigerador,Frutas y Verduras,A,21.0,1.05,4.21,Bajo (<50),0,1,0,0,0,0,0
58ef5a50-6,8,22935,Organic Yellow Onion,OUT,Consumption,1,2026-03-19 18:07:36,2026-03-19,2026-W12,2026-03,Thursday,18,Noche,2026-03-20,1,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),1,0,0,0,1,0,1
b37eb8f9-b,1,21903,Organic Baby Spinach,IN,Purchase,1,2026-02-24 09:01:36,2026-02-24,2026-W09,2026-02,Tuesday,9,Mañana,2026-03-03,7,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),0,1,0,0,0,0,0
0f81aecc-d,2,28204,Organic Fuji Apple,IN,Purchase,3,2026-03-25 18:20:36,2026-03-25,2026-W13,2026-03,Wednesday,18,Noche,2026-04-01,7,Refrigerador,Frutas y Verduras,D,400.0,0.0,90.0,Muy alto (>300),0,1,0,0,0,0,0
5f64f948-5,3,34126,Organic Italian Parsley Bunch,IN,Purchase,1,2026-04-16 19:22:36,2026-04-16,2026-W16,2026-04,Thursday,19,Noche,2026-04-23,7,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),0,1,0,0,0,0,0
9d7d492f-b,1,27966,Organic Raspberries,OUT,Forced_Waste,1,2026-03-01 23:59:59,2026-03-01,2026-W09,2026-03,Sunday,23,Noche,2026-02-26,-3,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,1,1,0,1,0
7293b179-8,3,44359,Organic Small Bunch Celery,IN,Purchase,2,2026-04-20 15:18:36,2026-04-20,2026-W17,2026-04,Monday,15,Tarde,2026-04-27,7,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),0,1,0,0,0,0,0
3842aaf9-e,4,27966,Organic Raspberries,OUT,Waste,1,2026-02-24 18:17:36,2026-02-24,2026-W09,2026-02,Tuesday,18,Noche,2026-02-22,-2,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,1,0,0,1,0
a28fa693-b,5,43352,Raspberries,OUT,Forced_Waste,1,2026-04-13 23:59:59,2026-04-13,2026-W16,2026-04,Monday,23,Noche,2026-04-10,-3,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,1,1,0,1,0
d80eafb9-9,6,5876,Organic Lemon,IN,Purchase,1,2026-04-02 11:05:36,2026-04-02,2026-W14,2026-04,Thursday,11,Mañana,2026-04-09,7,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),0,1,0,0,0,0,0
6ae05319-0,3,22035,Organic Whole String Cheese,OUT,Forced_Waste,1,2026-04-26 23:59:59,2026-04-26,2026-W17,2026-04,Sunday,23,Noche,2026-04-23,-3,Refrigerador,Lacteos y Refrigerados,B,50.0,1.45,6.25,Bajo (<50),1,0,1,1,0,1,0
bef1175e-7,4,43352,Raspberries,IN,Purchase,3,2026-03-16 13:46:36,2026-03-16,2026-W12,2026-03,Monday,13,Tarde,2026-03-23,7,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),0,1,0,0,0,0,0
1e540555-3,9,21903,Organic Baby Spinach,IN,Purchase,1,2026-03-16 13:10:36,2026-03-16,2026-W12,2026-03,Monday,13,Tarde,2026-03-23,7,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),0,1,0,0,0,0,0
3fc8c971-2,1,21137,Organic Strawberries,OUT,Consumption,1,2026-02-23 21:35:36,2026-02-23,2026-W09,2026-02,Monday,21,Noche,2026-03-01,6,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,0,0,1,0,0
fbbe55cb-9,2,10749,Organic Red Bell Pepper,OUT,Consumption,1,2026-04-19 04:49:36,2026-04-19,2026-W16,2026-04,Sunday,4,Madrugada,2026-04-25,6,Refrigerador,Frutas y Verduras,,,0.896,6.65,,1,0,0,0,1,0,0
c4f68adf-e,1,47766,Organic Avocado,OUT,Consumption,1,2026-02-20 07:02:36,2026-02-20,2026-W08,2026-02,Friday,7,Mañana,2026-02-25,5,Refrigerador,Frutas y Verduras,D,427.0,1.9,7.36,Muy alto (>300),1,0,0,0,1,0,0
d92ea506-3,1,47766,Organic Avocado,IN,Purchase,1,2026-04-12 11:27:36,2026-04-12,2026-W15,2026-04,Sunday,11,Mañana,2026-04-19,7,Refrigerador,Frutas y Verduras,D,427.0,1.9,7.36,Muy alto (>300),0,1,0,0,0,0,0
912be158-d,2,19660,Spring Water,IN,Purchase,2,2026-02-14 17:47:36,2026-02-14,2026-W07,2026-02,Saturday,17,Tarde,2026-03-16,30,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),0,1,0,0,0,0,0
555c5271-4,5,21616,Organic Baby Arugula,OUT,Waste,1,2026-03-27 17:52:36,2026-03-27,2026-W13,2026-03,Friday,17,Tarde,2026-03-25,-2,Refrigerador,Frutas y Verduras,A,25.0,2.82,3.52,Bajo (<50),1,0,1,0,0,1,0
a0d8b60a-a,4,27104,Fresh Cauliflower,OUT,Consumption,1,2026-04-29 06:40:36,2026-04-29,2026-W18,2026-04,Wednesday,6,Mañana,2026-05-01,2,Refrigerador,Frutas y Verduras,B,52.0,1.94,5.01,Medio (50-150),1,0,0,0,1,0,1
ac4d2ea0-b,3,13176,Bag of Organic Bananas,IN,Purchase,1,2026-02-26 17:25:36,2026-02-26,2026-W09,2026-02,Thursday,17,Tarde,2026-03-05,7,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),0,1,0,0,0,0,0
3ea026c7-7,2,21137,Organic Strawberries,OUT,Consumption,1,2026-02-06 15:09:36,2026-02-06,2026-W06,2026-02,Friday,15,Tarde,2026-02-13,7,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,0,0,1,0,0
7dd0e43e-c,5,40706,Organic Grape Tomatoes,OUT,Consumption,2,2026-04-16 19:18:36,2026-04-16,2026-W16,2026-04,Thursday,19,Noche,2026-04-23,7,Refrigerador,Frutas y Verduras,A,36.0,1.19,7.14,Bajo (<50),1,0,0,0,1,0,0
c3819a2c-2,2,49683,Cucumber Kirby,OUT,Consumption,2,2026-03-25 16:05:36,2026-03-25,2026-W13,2026-03,Wednesday,16,Tarde,2026-03-30,5,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,0
429dad36-3,4,42265,Organic Baby Carrots,IN,Purchase,2,2026-03-03 23:31:36,2026-03-03,2026-W10,2026-03,Tuesday,23,Noche,2026-03-10,7,Refrigerador,Frutas y Verduras,A,35.0,1.18,8.24,Bajo (<50),0,1,0,0,0,0,0
f611f692-9,4,4605,Yellow Onions,OUT,Waste,2,2026-02-19 18:12:36,2026-02-19,2026-W08,2026-02,Thursday,18,Noche,2026-02-16,-3,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),1,0,1,0,0,1,0
3e76ebeb-f,2,43352,Raspberries,OUT,Forced_Waste,1,2026-03-30 23:59:59,2026-03-30,2026-W14,2026-03,Monday,23,Noche,2026-03-27,-3,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,1,1,0,1,0
10e769fa-8,2,44359,Organic Small Bunch Celery,OUT,Waste,3,2026-03-17 09:20:36,2026-03-17,2026-W12,2026-03,Tuesday,9,Mañana,2026-03-16,-1,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),1,0,1,0,0,1,0
0d1f6b5f-1,6,13176,Bag of Organic Bananas,OUT,Consumption,2,2026-04-21 05:35:36,2026-04-21,2026-W17,2026-04,Tuesday,5,Madrugada,2026-04-23,2,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),1,0,0,0,1,0,1
1504f38b-5,9,5876,Organic Lemon,IN,Purchase,2,2026-03-29 09:27:36,2026-03-29,2026-W13,2026-03,Sunday,9,Mañana,2026-04-05,7,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),0,1,0,0,0,0,0
94131233-1,6,46979,Asparagus,IN,Purchase,1,2026-04-24 09:27:36,2026-04-24,2026-W17,2026-04,Friday,9,Mañana,2026-05-01,7,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),0,1,0,0,0,0,0
df4fd213-b,4,27845,Organic Whole Milk,OUT,Consumption,2,2026-04-18 15:24:36,2026-04-18,2026-W16,2026-04,Saturday,15,Tarde,2026-04-29,11,Refrigerador,Lacteos y Refrigerados,B,62.0,3.39,5.08,Medio (50-150),1,0,0,0,1,0,0
e2c5f3ff-1,8,27104,Fresh Cauliflower,IN,Purchase,1,2026-04-16 14:16:36,2026-04-16,2026-W16,2026-04,Thursday,14,Tarde,2026-04-23,7,Refrigerador,Frutas y Verduras,B,52.0,1.94,5.01,Medio (50-150),0,1,0,0,0,0,0
54ad2905-5,4,47626,Large Lemon,IN,Purchase,2,2026-03-02 15:38:36,2026-03-02,2026-W10,2026-03,Monday,15,Tarde,2026-03-09,7,Refrigerador,Frutas y Verduras,B,55.0,10.7,2.36,Medio (50-150),0,1,0,0,0,0,0
4976c51c-4,4,16797,Strawberries,IN,Purchase,1,2026-02-22 07:33:36,2026-02-22,2026-W08,2026-02,Sunday,7,Mañana,2026-03-01,7,Refrigerador,Frutas y Verduras,,,1.43,8.57,,0,1,0,0,0,0,0
4011234f-5,7,22935,Organic Yellow Onion,IN,Purchase,2,2026-03-30 07:13:36,2026-03-30,2026-W14,2026-03,Monday,7,Mañana,2026-04-06,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),0,1,0,0,0,0,0
c4c78bb5-2,8,8518,Organic Red Onion,IN,Purchase,1,2026-04-22 09:00:36,2026-04-22,2026-W17,2026-04,Wednesday,9,Mañana,2026-04-29,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),0,1,0,0,0,0,0
628aef1f-e,1,30391,Organic Cucumber,IN,Purchase,2,2026-04-27 14:07:36,2026-04-27,2026-W18,2026-04,Monday,14,Tarde,2026-05-04,7,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),0,1,0,0,0,0,0
6422393f-7,9,28204,Organic Fuji Apple,IN,Purchase,2,2026-04-19 16:36:36,2026-04-19,2026-W16,2026-04,Sunday,16,Tarde,2026-04-26,7,Refrigerador,Frutas y Verduras,D,400.0,0.0,90.0,Muy alto (>300),0,1,0,0,0,0,0
bef7b5e5-7,3,30489,Original Hummus,IN,Purchase,2,2026-03-13 13:58:36,2026-03-13,2026-W11,2026-03,Friday,13,Tarde,2026-03-27,14,Refrigerador,Congelados,C,214.0,7.14,14.3,Alto (150-300),0,1,0,0,0,0,0
81226ac4-f,2,17794,Carrots,OUT,Forced_Waste,1,2026-03-14 23:59:59,2026-03-14,2026-W11,2026-03,Saturday,23,Noche,2026-03-11,-3,Refrigerador,Frutas y Verduras,A,38.0,1.28,8.97,Bajo (<50),1,0,1,1,0,1,0
71995dca-5,0,27086,Half & Half,IN,Purchase,2,2026-03-14 20:23:36,2026-03-14,2026-W11,2026-03,Saturday,20,Noche,2026-03-26,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
13e4bada-c,9,4920,Seedless Red Grapes,IN,Purchase,2,2026-03-28 15:52:36,2026-03-28,2026-W13,2026-03,Saturday,15,Tarde,2026-04-04,7,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),0,1,0,0,0,0,0
f2960e3b-d,1,30489,Original Hummus,IN,Purchase,3,2026-02-10 12:59:36,2026-02-10,2026-W07,2026-02,Tuesday,12,Tarde,2026-02-24,14,Refrigerador,Congelados,C,214.0,7.14,14.3,Alto (150-300),0,1,0,0,0,0,0
a04998c9-c,7,4920,Seedless Red Grapes,OUT,Consumption,2,2026-03-13 22:27:36,2026-03-13,2026-W11,2026-03,Friday,22,Noche,2026-03-20,7,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),1,0,0,0,1,0,0
45b96af5-f,0,8518,Organic Red Onion,OUT,Consumption,1,2026-03-22 20:57:36,2026-03-22,2026-W12,2026-03,Sunday,20,Noche,2026-03-27,5,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),1,0,0,0,1,0,0
1a1653bd-4,1,30391,Organic Cucumber,OUT,Consumption,2,2026-04-21 07:03:36,2026-04-21,2026-W17,2026-04,Tuesday,7,Mañana,2026-04-21,0,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,1
dcbc0617-5,2,27966,Organic Raspberries,OUT,Waste,1,2026-03-22 08:34:36,2026-03-22,2026-W12,2026-03,Sunday,8,Mañana,2026-03-21,-1,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,1,0,0,1,0
37abff42-d,4,35951,Organic Unsweetened Almond Milk,IN,Purchase,1,2026-03-06 19:51:36,2026-03-06,2026-W10,2026-03,Friday,19,Noche,2026-03-18,12,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),0,1,0,0,0,0,0
bb384f9a-4,3,35951,Organic Unsweetened Almond Milk,OUT,Consumption,1,2026-03-15 06:12:36,2026-03-15,2026-W11,2026-03,Sunday,6,Mañana,2026-03-26,11,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),1,0,0,0,1,0,0
67a9955b-c,6,8518,Organic Red Onion,OUT,Consumption,1,2026-02-26 00:07:36,2026-02-26,2026-W09,2026-02,Thursday,0,Madrugada,2026-03-04,6,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),1,0,0,0,1,0,0
a5b2f69f-8,6,21137,Organic Strawberries,OUT,Consumption,2,2026-02-25 13:28:36,2026-02-25,2026-W09,2026-02,Wednesday,13,Tarde,2026-03-01,4,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,0,0,1,0,0
12238596-3,4,34126,Organic Italian Parsley Bunch,IN,Purchase,2,2026-04-09 18:33:36,2026-04-09,2026-W15,2026-04,Thursday,18,Noche,2026-04-16,7,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),0,1,0,0,0,0,0
ebcd5a75-e,4,44632,Sparkling Water Grapefruit,OUT,Consumption,2,2026-02-26 17:38:36,2026-02-26,2026-W09,2026-02,Thursday,17,Tarde,2026-03-09,11,Estante,Bebidas,A,36.0,0.58,9.15,Bajo (<50),1,0,0,0,1,0,0
9697df75-0,2,28204,Organic Fuji Apple,OUT,Forced_Waste,1,2026-04-26 23:59:59,2026-04-26,2026-W17,2026-04,Sunday,23,Noche,2026-04-23,-3,Refrigerador,Frutas y Verduras,D,400.0,0.0,90.0,Muy alto (>300),1,0,1,1,0,1,0
264bd1b7-f,8,31717,Organic Cilantro,IN,Purchase,1,2026-02-22 14:32:36,2026-02-22,2026-W08,2026-02,Sunday,14,Tarde,2026-03-01,7,Refrigerador,Frutas y Verduras,A,0.0,0.0,0.0,Bajo (<50),0,1,0,0,0,0,0
75df4dfb-a,4,27845,Organic Whole Milk,IN,Purchase,3,2026-02-24 12:18:36,2026-02-24,2026-W09,2026-02,Tuesday,12,Tarde,2026-03-08,12,Refrigerador,Lacteos y Refrigerados,B,62.0,3.39,5.08,Medio (50-150),0,1,0,0,0,0,0
ae9520bb-5,2,19660,Spring Water,IN,Purchase,1,2026-02-12 14:05:36,2026-02-12,2026-W07,2026-02,Thursday,14,Tarde,2026-03-14,30,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),0,1,0,0,0,0,0
93f7c8e3-f,8,39877,Organic Granny Smith Apple,IN,Purchase,3,2026-02-16 15:29:36,2026-02-16,2026-W08,2026-02,Monday,15,Tarde,2026-02-23,7,Refrigerador,Frutas y Verduras,,,0.266,14.1,,0,1,0,0,0,0,0
a55fad1e-d,1,35951,Organic Unsweetened Almond Milk,IN,Purchase,3,2026-02-17 11:14:36,2026-02-17,2026-W08,2026-02,Tuesday,11,Mañana,2026-03-01,12,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),0,1,0,0,0,0,0
b76b4ff6-8,4,35951,Organic Unsweetened Almond Milk,OUT,Consumption,1,2026-02-09 12:07:36,2026-02-09,2026-W07,2026-02,Monday,12,Tarde,2026-02-17,8,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),1,0,0,0,1,0,0
ed588bcb-a,9,26209,Limes,OUT,Consumption,3,2026-04-12 23:30:36,2026-04-12,2026-W15,2026-04,Sunday,23,Noche,2026-04-16,4,Refrigerador,Frutas y Verduras,A,30.0,0.0,10.4,Bajo (<50),1,0,0,0,1,0,0
ba41747b-0,8,49683,Cucumber Kirby,OUT,Consumption,3,2026-02-17 13:09:36,2026-02-17,2026-W08,2026-02,Tuesday,13,Tarde,2026-02-22,5,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,0
a5bef55a-a,3,27845,Organic Whole Milk,OUT,Consumption,2,2026-03-25 23:29:36,2026-03-25,2026-W13,2026-03,Wednesday,23,Noche,2026-03-28,3,Refrigerador,Lacteos y Refrigerados,B,62.0,3.39,5.08,Medio (50-150),1,0,0,0,1,0,0
3c55198a-2,5,30391,Organic Cucumber,OUT,Consumption,1,2026-04-24 07:24:36,2026-04-24,2026-W17,2026-04,Friday,7,Mañana,2026-04-25,1,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,1
0861af8c-9,5,39275,Organic Blueberries,OUT,Consumption,1,2026-03-30 12:37:36,2026-03-30,2026-W14,2026-03,Monday,12,Tarde,2026-03-30,0,Refrigerador,Frutas y Verduras,B,57.0,0.71,12.1,Medio (50-150),1,0,0,0,1,0,1
4d5e6330-6,3,44359,Organic Small Bunch Celery,OUT,Consumption,1,2026-03-26 16:59:36,2026-03-26,2026-W13,2026-03,Thursday,16,Tarde,2026-04-01,6,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),1,0,0,0,1,0,0
be95dc62-3,5,22935,Organic Yellow Onion,IN,Purchase,3,2026-02-15 12:07:36,2026-02-15,2026-W07,2026-02,Sunday,12,Tarde,2026-02-22,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),0,1,0,0,0,0,0
1cb2cbcb-1,7,34126,Organic Italian Parsley Bunch,OUT,Consumption,1,2026-02-21 02:41:36,2026-02-21,2026-W08,2026-02,Saturday,2,Madrugada,2026-02-23,2,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),1,0,0,0,1,0,1
3f1cc63d-9,9,49235,Organic Half & Half,IN,Purchase,2,2026-04-02 19:08:36,2026-04-02,2026-W14,2026-04,Thursday,19,Noche,2026-04-14,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
99ae799e-d,8,9076,Blueberries,OUT,Consumption,2,2026-03-31 18:04:36,2026-03-31,2026-W14,2026-03,Tuesday,18,Noche,2026-04-06,6,Despensa,Despensa General,B,57.0,0.71,12.1,Medio (50-150),1,0,0,0,1,0,0
a07716ab-d,7,27104,Fresh Cauliflower,OUT,Consumption,2,2026-02-20 07:28:36,2026-02-20,2026-W08,2026-02,Friday,7,Mañana,2026-02-20,0,Refrigerador,Frutas y Verduras,B,52.0,1.94,5.01,Medio (50-150),1,0,0,0,1,0,1
de9a7ee3-2,0,17794,Carrots,IN,Purchase,3,2026-02-14 15:21:36,2026-02-14,2026-W07,2026-02,Saturday,15,Tarde,2026-02-21,7,Refrigerador,Frutas y Verduras,A,38.0,1.28,8.97,Bajo (<50),0,1,0,0,0,0,0
81cb8a29-2,2,16797,Strawberries,IN,Purchase,3,2026-02-27 09:37:36,2026-02-27,2026-W09,2026-02,Friday,9,Mañana,2026-03-06,7,Refrigerador,Frutas y Verduras,,,1.43,8.57,,0,1,0,0,0,0,0
2553205c-8,3,45066,Honeycrisp Apple,OUT,Consumption,2,2026-04-03 06:58:36,2026-04-03,2026-W14,2026-04,Friday,6,Mañana,2026-04-07,4,Refrigerador,Frutas y Verduras,A,2.0,0.0,3.81,Bajo (<50),1,0,0,0,1,0,0
96ed3db2-5,7,27104,Fresh Cauliflower,IN,Purchase,2,2026-02-03 18:11:36,2026-02-03,2026-W06,2026-02,Tuesday,18,Noche,2026-02-10,7,Refrigerador,Frutas y Verduras,B,52.0,1.94,5.01,Medio (50-150),0,1,0,0,0,0,0
c57b2a05-0,7,8518,Organic Red Onion,OUT,Consumption,2,2026-05-01 03:20:36,2026-05-01,2026-W18,2026-05,Friday,3,Madrugada,2026-05-02,1,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),1,0,0,0,1,0,1
f46ee8ef-4,0,21137,Organic Strawberries,OUT,Consumption,1,2026-04-28 12:15:36,2026-04-28,2026-W18,2026-04,Tuesday,12,Tarde,2026-05-04,6,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,0,0,1,0,0
70d23f10-5,2,30489,Original Hummus,OUT,Consumption,1,2026-02-06 07:18:36,2026-02-06,2026-W06,2026-02,Friday,7,Mañana,2026-02-18,12,Refrigerador,Congelados,C,214.0,7.14,14.3,Alto (150-300),1,0,0,0,1,0,0
93ae1ad0-e,5,4920,Seedless Red Grapes,OUT,Consumption,2,2026-02-27 22:46:36,2026-02-27,2026-W09,2026-02,Friday,22,Noche,2026-03-04,5,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),1,0,0,0,1,0,0
